SALDO sense ID,polarity label
auskultering..1,0.0
auspicier..1,1.0
australier..1,0.0
australisk..1,0.0
australiska..1,0.0
autarki..1,-1.0
autenticitet..1,1.0
autentisera..1,0.0
autentiserande..1,0.0
autentiserbar..1,0.0
autentiserbarhet..1,0.0
autentisering..1,0.0
autentisk..1,1.0
auteur..1,0.0
autism..1,-1.0
autist..1,-1.0
autistisk..1,-1.0
auto-PEEP..1,-1.0
autodafé..1,0.0
autodidakt..1,0.0
autodigestion..1,0.0
autodrom..1,0.0
autograf..1,0.0
autografjägare..1,0.0
autografsamling..1,0.0
autoimmun..1,1.0
autoklav..1,0.0
autokrat..1,-1.0
autokrati..1,-1.0
autokratisk..1,-1.0
autokton..1,0.0
autolys..1,0.0
automagisk..1,0.0
automat..1,0.0
automat..2,0.0
automat..3,0.0
automatateori..1,0.0
automateld..1,-1.0
automatgevär..1,0.0
automatik..1,0.0
automation..1,0.0
automatisera..1,0.0
automatiserande..1,0.0
automatiserbar..1,0.0
automatiserbarhet..1,0.0
automatisering..1,0.0
automatisk..1,0.0
automatkarbin..1,0.0
automatsäkring..1,0.0
automatuttag..1,0.0
automatvapen..1,0.0
automobil..1,0.0
autonom..1,0.0
autonomi..1,0.0
autopilot..1,0.0
autopsi..1,0.0
autostrada..1,0.0
autotypi..1,0.0
av-_och_påknapp..1,0.0
av..2,0.0
av..4,1.0
av_Guds_nåde..1,1.0
av_Guds_nåde..2,-1.0
av_alla_krafter..1,0.0
av_allt_att_döma..1,1.0
av_allt_hjärta..1,0.0
av_annat_skrot_och_korn..1,0.0
av_annat_virke..1,0.0
av_betydelse..1,1.0
av_facket..1,0.0
av_födsel..1,0.0
av_födsel_och_ohejdad_vana..1,0.0
av_liten_omfattning..1,0.0
av_och_an..1,0.0
av_och_till..1,0.0
av_ondo..1,-1.0
av_renaste_vatten..1,1.0
av_samma_skrot_och_korn..1,0.0
av_samma_ull..1,0.0
av_samma_virke..1,0.0
av_sig_själv..1,1.0
av_stor_omfattning..1,0.0
av_sällan_skådat_slag..1,0.0
av_underordnad_betydelse..1,-1.0
av_varierande_omfattning..1,0.0
av_vikt..1,1.0
av_våda..1,-1.0
av_yttersta_förmåga..1,0.0
ava..1,0.0
ava..2,0.0
avaktivera..1,0.0
avaktiverande..1,0.0
avaktiverbar..1,0.0
avaktiverbarhet..1,0.0
avaktivering..1,0.0
avancerad..1,-1.0
avande..1,0.0
avannons..1,0.0
avannonsera..1,0.0
avannonserande..1,0.0
avannonserbar..1,0.0
avannonserbarhet..1,0.0
avannonsering..1,0.0
avans..1,1.0
avantgarde..1,0.0
avantgardism..1,0.0
avantgardist..1,0.0
avantgardistisk..1,0.0
avantloge..1,0.0
avantscen..1,0.0
avart..1,-1.0
avatar..1,0.0
avbalka..1,0.0
avbalkande..1,0.0
avbalkning..1,0.0
avbarka..1,
avbarkning..1,
avbasning..1,-1.0
avbeställa..1,0.0
avbeställande..1,0.0
avbeställning..1,0.0
avbeta..1,0.0
avbetala..1,0.0
avbetalande..1,0.0
avbetalning..1,0.0
avbetalningsaffär..1,0.0
avbetalningsarrangemang..1,0.0
avbetalningsköp..1,0.0
avbetalningslån..1,0.0
avbetalningsplan..1,0.0
avbetalningsvillkor..1,0.0
avbetande..1,0.0
avbetingning..1,0.0
avbetning..1,0.0
avbetning..2,1.0
avbetsling..1,0.0
avbild..1,0.0
avbilda..1,0.0
avbildande..1,0.0
avbildning..1,0.0
avbildning..2,0.0
avbildningsfel..1,-1.0
avbinda..1,0.0
avbindande..1,0.0
avbindning..1,0.0
avbitare..1,0.0
avbitartång..1,0.0
avbiten..1,0.0
avbitning..1,0.0
avbitning..2,0.0
avbitning..3,0.0
avbländning..1,0.0
avblåsa..1,0.0
avblåsande..1,0.0
avblåsning..1,0.0
avboka..1,0.0
avbokande..1,0.0
avbokning..1,0.0
avborstning..1,1.0
avbrott..1,0.0
avbruten..1,0.0
avbryta..1,0.0
avbrytande..1,0.0
avbrytare..1,0.0
avbrytning..1,0.0
avbrytning..2,0.0
avbräck..1,-1.0
avbränning..1,0.0
avbröstning..1,-1.0
avbytarbänk..1,0.0
avbytare..1,0.0
avbärning..1,0.0
avböja..1,-1.0
avböja..2,0.0
avböjande..1,-1.0
avböjande..2,0.0
avböjning..1,0.0
avbön..1,-1.0
avbörda..1,1.0
avbörda_sig..1,1.0
avbördande..1,1.0
avdagatagande..1,-1.0
avdamning..1,
avdamning..2,0.0
avdankad..1,-1.0
avdela..1,0.0
avdelande..1,0.0
avdelning..1,0.0
avdelningschef..1,0.0
avdelningsdirektör..1,0.0
avdelningskontor..1,0.0
avdelningsläkare..1,0.0
avdelningssköterska..1,0.0
avdikning..1,
avdiskning..1,0.0
avdomning..1,0.0
avdrag..1,0.0
avdrag..2,0.0
avdragsgill..1,0.0
avdragsglad..1,0.0
avdragsmöjlighet..1,1.0
avdragsrätt..1,1.0
avdramatisera..1,0.0
avdramatiserande..1,0.0
avdramatiserbar..1,0.0
avdramatiserbarhet..1,0.0
avdramatisering..1,0.0
avdrift..1,0.0
avdriva..1,0.0
avdrivande..1,0.0
avdukning..1,0.0
avdunsta..1,0.0
avdunstande..1,0.0
avdunstning..1,0.0
avdämma..1,0.0
avdämmande..1,0.0
avdämning..1,0.0
avdöd..1,-1.0
avdöma..1,-1.0
avdömande..1,-1.0
ave..1,0.0
avec..1,0.0
avel..1,0.0
avelsdjur..1,0.0
avelsduglig..1,1.0
avelshingst..1,0.0
avelssto..1,0.0
avenbok..1,0.0
aveny..1,0.0
avers..1,0.0
aversion..1,-1.0
aversionsterapi..1,0.0
avfall..1,-1.0
avfalla..1,-1.0
avfallande..1,-1.0
avfallen..1,-1.0
avfallsdike..1,0.0
avfallsfoder..1,0.0
avfallshantering..1,0.0
avfallskvarn..1,-1.0
avfallsråvara..1,0.0
avfallsupplag..1,0.0
avfallsvatten..1,0.0
avfallsvirke..1,0.0
avfalsning..1,0.0
avfart..1,0.0
avfasning..1,0.0
avfatta..1,0.0
avfattande..1,0.0
avfattning..1,0.0
avfejning..1,1.0
avfetta..1,
avfettande..1,
avfettning..1,
avfettningsmedel..1,0.0
avfilning..1,0.0
avfiltrering..1,0.0
avfjällning..1,
avflagnad..1,0.0
avflytta..1,0.0
avflyttande..1,0.0
avflyttning..1,0.0
avflyttningsförbud..1,-1.0
avflöde..1,0.0
avfolka..1,0.0
avfolkande..1,0.0
avfolkning..1,0.0
avfolkningsområde..1,0.0
avfordra..1,-1.0
avfordran..1,-1.0
avfordrande..1,-1.0
avforsling..1,0.0
avfrostande..1,
avfrostning..1,
avfukta..1,
avfuktande..1,
avfuktare..1,
avfyra..1,-1.0
avfyrande..1,-1.0
avfyrning..1,-1.0
avfyrningskod..1,0.0
avfyrningsprocedur..1,-1.0
avfällig..1,-1.0
avfällighet..1,-1.0
avfälling..1,-1.0
avfärd..1,0.0
avfärda..1,-1.0
avfärdande..1,-1.0
avfärgning..1,0.0
avföda..1,0.0
avföra..1,
avförande..1,
avföring..1,-1.0
avföringsinkontinens..1,0.0
avföringsmedel..1,0.0
avföringstransplantat..1,0.0
avföringstransplantation..1,0.0
avgaser..1,0.0
avgasförgiftning..1,-1.0
avgasrening..1,1.0
avgasrör..1,0.0
avge..1,0.0
avgift..1,0.0
avgifta..1,1.0
avgiftande..1,1.0
avgiftning..1,1.0
avgiftningsklinik..1,0.0
avgiftsbelägga..1,-1.0
avgiftsbeläggande..1,-1.0
avgiftsfri..1,0.0
avgiftsfrihet..1,0.0
avgivande..1,0.0
avgjord..1,0.0
avgjord..2,0.0
avgjutning..1,0.0
avglans..1,0.0
avgnagning..1,0.0
avgnuggning..1,0.0
avgrena..1,0.0
avgrenande..1,0.0
avgrening..1,0.0
avgrund..1,-1.0
avgrundens_brant..1,-1.0
avgrundsande..1,-1.0
avgrundsdjup..1,0.0
avgrundsdjup..2,-1.0
avgrundseld..1,0.0
avgrundslik..1,-1.0
avgrundsrand..1,-1.0
avgrundsskara..1,0.0
avgränsa..1,0.0
avgränsande..1,0.0
avgränsning..1,0.0
avguda..1,1.0
avgudabild..1,0.0
avgudadyrkan..1,1.0
avgudadyrkare..1,1.0
avgudande..1,1.0
avguderi..1,1.0
avgäld..1,0.0
avgärda..1,0.0
avgärdande..1,0.0
avgärdning..1,0.0
avgå..1,0.0
avgå..2,0.0
avgå_med_segern..1,1.0
avgående..1,0.0
avgående..2,0.0
avgång..1,0.0
avgång..2,0.0
avgångsbetyg..1,0.0
avgångsbidrag..1,0.0
avgångsersättning..1,0.0
avgångshall..1,0.0
avgångsklass..1,0.0
avgångskrav..1,-1.0
avgångssignal..1,0.0
avgångstid..1,0.0
avgångsvederlag..1,0.0
avgöra..1,0.0
avgörande..1,0.0
avgörande..2,0.0
avhackning..1,0.0
avhackning..2,0.0
avhakning..1,0.0
avhandla..1,0.0
avhandlande..1,0.0
avhandling..1,0.0
avhaspling..1,0.0
avhjälpa..1,1.0
avhjälpande..1,1.0
avhopp..1,0.0
avhoppad..1,0.0
avhoppare..1,0.0
avhorna..1,
avhornande..1,
avhorning..1,
avhuggning..1,
avhumanisera..1,-1.0
avhumaniserande..1,-1.0
avhumanisering..1,-1.0
avhysa..1,0.0
avhysande..1,0.0
avhysning..1,0.0
avhyvling..1,-1.0
avhäktning..1,0.0
avhällning..1,0.0
avhällningsöppning..1,0.0
avhämta..1,0.0
avhämtande..1,0.0
avhämtning..1,0.0
avhända..1,0.0
avhändande..1,0.0
avhändbar..1,0.0
avhändbarhet..1,0.0
avhänga..1,0.0
avhängande..1,0.0
avhängd..1,0.0
avhängig..1,0.0
avhängighet..1,0.0
avhärda..1,0.0
avhärdande..1,0.0
avhästning..1,0.0
avhåll..1,0.0
avhålla..1,-1.0
avhålla_sig..1,-1.0
avhållande..1,-1.0
avhållen..1,0.0
avhållsam..1,-1.0
avhållsamhet..1,-1.0
avhöra..1,0.0
avhörande..1,0.0
avhösta..1,0.0
avhöstande..1,0.0
avi..1,0.0
aviarium..1,-1.0
aviatik..1,0.0
aviatiker..1,0.0
aviatisk..1,0.0
aviatör..1,0.0
avig..1,0.0
avig..2,-1.0
avigan..1,0.0
avigsida..1,0.0
avindividualisera..1,
avindividualiserande..1,
avindividualisering..1,
avinstallera..1,0.0
avinstallerande..1,0.0
avinstallerbar..1,0.0
avinstallering..1,0.0
avintellektualisera..1,
avintellektualiserande..1,
avintellektualiserbar..1,
avintellektualisering..1,
avisa..1,
avisa..2,0.0
avisande..1,
avisera..1,0.0
aviserande..1,0.0
aviserbar..1,0.0
aviserbarhet..1,0.0
avisering..1,0.0
aviseringsperiod..1,0.0
avisning..1,
avisningsanläggning..1,0.0
avisofartyg..1,0.0
avitaminos..1,-1.0
avjaga..1,0.0
avjagande..1,0.0
avjämna..1,0.0
avjämnande..1,0.0
avjämning..1,0.0
avkalka..1,
avkalkande..1,
avkapning..1,0.0
avkasta..1,1.0
avkastande..1,1.0
avkastning..1,1.0
avkastningskrav..1,-1.0
avklappning..1,0.0
avklara..1,1.0
avklarande..1,1.0
avklarande..2,1.0
avklarnad..1,0.0
avklinga..1,0.0
avklingande..1,0.0
avklippning..1,0.0
avklädande..1,0.0
avklädning..1,0.0
avknackning..1,-1.0
avknipning..1,0.0
avknoppa..1,0.0
avknoppande..1,0.0
avknoppning..1,0.0
avknoppningsföretag..1,0.0
avknäppning..1,1.0
avknäppning..2,0.0
avkok..1,0.0
avkokning..1,0.0
avkolonisera..1,0.0
avkoloniserande..1,0.0
avkoloniserbar..1,0.0
avkoloniserbarhet..1,0.0
avkolonisering..1,0.0
avkomling..1,0.0
avkomma..1,0.0
avkomst..1,1.0
avkomsträtt..1,1.0
avkoppla..1,0.0
avkopplande..1,0.0
avkoppling..1,0.0
avkorta..1,0.0
avkortande..1,0.0
avkortning..1,0.0
avkrattning..1,0.0
avkriminalisera..1,-1.0
avkriminaliserande..1,-1.0
avkriminaliserbar..1,-1.0
avkriminaliserbarhet..1,-1.0
avkriminalisering..1,-1.0
avkristna..1,0.0
avkristnande..1,0.0
avkristning..1,0.0
avkrok..1,0.0
avkrokning..1,0.0
avkrängning..1,0.0
avkräva..1,-1.0
avkrävande..1,-1.0
avkrävning..1,-1.0
avkunna..1,0.0
avkunnande..1,0.0
avkvistning..1,
avkylare..1,0.0
avkylning..1,0.0
avkännare..1,0.0
avkänning..1,0.0
avkänningssystem..1,0.0
avköna..1,
avköna_sig..1,0.0
avkönande..1,
avkörningsramp..1,0.0
avla..1,0.0
avlagd..1,-1.0
avlagra..1,0.0
avlagrande..1,0.0
avlagring..1,0.0
avlande..1,0.0
avlassning..1,0.0
avlasta..1,1.0
avlastande..1,1.0
avlastare..1,1.0
avlastning..1,1.0
avlastningsort..1,0.0
avlastningsplats..1,0.0
avlat..1,1.0
avlatsbrev..1,0.0
avleda..1,0.0
avleda..2,0.0
avledande..1,0.0
avledande..2,0.0
avledare..1,0.0
avledning..1,0.0
avledningsdike..1,0.0
avledningsrör..1,0.0
avledningsändelse..1,0.0
avlelse..1,0.0
avleverera..1,0.0
avleverering..1,0.0
avlida..1,-1.0
avlidande..1,-1.0
avliden..1,-1.0
avling..1,0.0
avlinge..1,0.0
avliva..1,-1.0
avlivande..1,-1.0
avljud..1,0.0
avljudsvokal..1,0.0
avlocka..1,0.0
avlockande..1,0.0
avlopp..1,0.0
avloppsbrunn..1,0.0
avloppsdike..1,0.0
avloppskanal..1,0.0
avloppsledning..1,0.0
avloppsledningsrör..1,0.0
avloppsrensare..1,
avloppsrensning..1,
avloppsrensningsslang..1,0.0
avloppsränna..1,0.0
avloppsrör..1,0.0
avloppsslam..1,0.0
avloppssystem..1,0.0
avloppstrumma..1,0.0
avloppsvatten..1,0.0
avlossa..1,-1.0
avlossande..1,-1.0
avlusa..1,
avlusande..1,
avlusning..1,
avlusningsmedel..1,0.0
avlutande..1,
avlysa..1,0.0
avlysande..1,0.0
avlysning..1,0.0
avlyssna..1,0.0
avlyssnande..1,0.0
avlyssning..1,-1.0
avlyssningsapparatur..1,0.0
avlyssningshärva..1,-1.0
avlyssningsskandal..1,-1.0
avlyssningsutrustning..1,0.0
avlägga..1,0.0
avlägga..2,0.0
avlägga_räkenskap..1,0.0
avläggande..1,0.0
avläggande..2,0.0
avläggare..1,0.0
avläggare..2,0.0
avläggning..1,0.0
avlägsen..1,0.0
avlägsenhet..1,0.0
avlägsna..1,
avlägsna_sig..1,0.0
avlägsnande..1,
avlämna..1,0.0
avlämnande..1,0.0
avlämning..1,0.0
avlänka..1,0.0
avlänkande..1,0.0
avläsande..1,0.0
avläsande..2,0.0
avläsande..3,0.0
avläsare..1,0.0
avläsbar..1,0.0
avläsbar..2,0.0
avläsbar..3,0.0
avläsbarhet..1,0.0
avläsbarhet..2,0.0
avläsbarhet..3,0.0
avläsning..1,0.0
avlång..1,0.0
avlånghet..1,0.0
avlåta..1,0.0
avlåtande..1,0.0
avlöna..1,0.0
avlönande..1,0.0
avlöning..1,0.0
avlöpa..1,0.0
avlöpande..1,0.0
avlöpning..1,0.0
avlösa..1,0.0
avlösande..1,0.0
avlösning..1,0.0
avlöva..1,
avlövande..1,
avlövning..1,
avlövningsmedel..1,0.0
avmagnetisera..1,
avmagnetiserande..1,
avmagnetiserbar..1,
avmagnetiserbarhet..1,
avmagnetisering..1,
avmagnetiseringsprocess..1,
avmagrad..1,0.0
avmagring..1,0.0
avmarsch..1,0.0
avmaska..1,0.0
avmaska..2,
avmaskande..1,0.0
avmaskande..2,
avmaskning..1,0.0
avmaskning..2,
avmaskningskur..1,0.0
avmasta..1,
avmastande..1,
avmatta..1,-1.0
avmattande..1,-1.0
avmattas..1,-1.0
avmattning..1,-1.0
avmattningsperiod..1,0.0
avmejning..1,0.0
avmejsling..1,0.0
avmystifiera..1,0.0
avmystifierande..1,0.0
avmystifierbar..1,0.0
avmystifierbarhet..1,0.0
avmystifiering..1,0.0
avmäta..1,0.0
avmätande..1,0.0
avmätning..1,0.0
avmätt..1,0.0
avmätthet..1,0.0
avmålning..1,0.0
avmönstring..1,
avnavla..1,
avnavlande..1,
avnazifiera..1,
avnazifierande..1,
avnazifierbar..1,
avnazifierbarhet..1,
avnazifiering..1,
avnjuta..1,0.0
avnjutande..1,0.0
avnypning..1,0.0
avnämare..1,0.0
avnötning..1,-1.0
avocadosås..1,0.0
avog..1,-1.0
avoghet..1,-1.0
avokado..1,0.0
avpackning..1,0.0
avpassa..1,1.0
avpassande..1,1.0
avpassning..1,1.0
avpatrullera..1,0.0
avpatrullerande..1,0.0
avpatrullerbar..1,0.0
avpatrullerbarhet..1,0.0
avpatrullering..1,0.0
avpersonifiera..1,-1.0
avpersonifierande..1,-1.0
avpersonifiering..1,-1.0
avplana..1,0.0
avplanande..1,0.0
avplaning..1,0.0
avplockning..1,0.0
avpolering..1,0.0
avpolitisera..1,
avpolitiserande..1,
avpolitiserbar..1,
avpolitiserbarhet..1,
avpolitisering..1,
avpollettera..1,-1.0
avpolletterande..1,-1.0
avpolletterbar..1,-1.0
avpolletterbarhet..1,-1.0
avpollettering..1,-1.0
avporträttera..1,0.0
avporträtterande..1,0.0
avporträtterbar..1,0.0
avporträtterbarhet..1,0.0
avporträttering..1,0.0
avpressa..1,-1.0
avpressande..1,-1.0
avprickning..1,0.0
avputsning..1,1.0
avrad..1,0.0
avradikalisera..1,0.0
avradikaliserande..1,0.0
avradikalisering..1,0.0
avrakad..1,0.0
avreagera..1,0.0
avreagera_sig..1,0.0
avreagerande..1,0.0
avreagerbar..1,0.0
avreagerbarhet..1,0.0
avreagering..1,0.0
avreda..1,0.0
avredande..1,0.0
avredning..1,0.0
avregistrera..1,
avregistrerande..1,
avregistrerbar..1,
avregistrerbarhet..1,
avregistrering..1,
avreglera..1,
avreglerande..1,
avreglerbar..1,
avreglerbarhet..1,
avreglering..1,
avrens..1,
avrensning..1,
avresa..1,0.0
avresa..2,0.0
avresande..1,0.0
avringning..1,0.0
avrinna..1,0.0
avrinnande..1,0.0
avrinning..1,0.0
avritning..1,0.0
avrivning..1,0.0
avromantisera..1,
avromantiserande..1,
avromantiserbar..1,
avromantiserbarhet..1,
avromantisering..1,
avrop..1,0.0
avrullning..1,0.0
avrullning..2,0.0
avrullning..3,0.0
avrunda..1,0.0
avrunda..2,0.0
avrundande..1,0.0
avrundande..2,0.0
avrundning..1,0.0
avrundning..2,0.0
avrusta..1,0.0
avrustande..1,0.0
avrustning..1,0.0
avräkna..1,0.0
avräknande..1,0.0
avräkning..1,0.0
avräkningsnota..1,0.0
avrätta..1,-1.0
avrättande..1,-1.0
avrättning..1,-1.0
avrättningsdag..1,0.0
avrättningslista..1,0.0
avrättningsplats..1,0.0
avråda..1,-1.0
avrådan..1,-1.0
avrådande..1,-1.0
avröjning..1,
avsadling..1,
avsaknad..1,-1.0
avsaktning..1,0.0
avsalta..1,
avsaltande..1,
avsalu..1,0.0
avsats..1,0.0
avse..1,0.0
avsedd..1,0.0
avseende..1,0.0
avseende..2,0.0
avsegla..1,0.0
avseglande..1,0.0
avsegling..1,0.0
avseglingsdag..1,0.0
avseglingsort..1,0.0
avselning..1,0.0
avsevärd..1,0.0
avsides..1,0.0
avsidesliv..1,0.0
avsigkommen..1,-1.0
avsigkommenhet..1,-1.0
avsikt..1,0.0
avsiktlig..1,0.0
avsiktlighet..1,0.0
avsiktsbisats..1,0.0
avsiktsförklaring..1,0.0
avsiktslös..1,0.0
avsiktssats..1,0.0
avsilning..1,0.0
avsittning..1,0.0
avsjunga..1,0.0
avsjungande..1,0.0
avskaffa..1,0.0
avskaffande..1,0.0
avskaffning..1,0.0
avskakning..1,0.0
avskakning..2,0.0
avskalning..1,
avskava..1,0.0
avskavande..1,0.0
avskavning..1,0.0
avsked..1,0.0
avsked..2,
avsked_på_grått_papper..1,
avskeda..1,
avskedande..1,
avskedsansökan..1,0.0
avskedsbrev..1,0.0
avskedsbägare..1,0.0
avskedsdikt..1,0.0
avskedsfest..1,1.0
avskedsföreställning..1,0.0
avskedshälsning..1,0.0
avskedskalas..1,1.0
avskedsknull..1,0.0
avskedskyss..1,0.0
avskedsmiddag..1,0.0
avskedsord..1,0.0
avskedspredikan..1,0.0
avskedsskål..1,0.0
avskedssång..1,0.0
avskedstagande..1,0.0
avskedstal..1,0.0
avskedsturné..1,0.0
avskedsuppvaktning..1,1.0
avskedsvisit..1,0.0
avskeppa..1,0.0
avskeppning..1,0.0
avskeppningshamn..1,0.0
avskeppningsort..1,0.0
avskild..1,0.0
avskildhet..1,0.0
avskilja..1,0.0
avskiljande..1,0.0
avskiljbar..1,0.0
avskiljbarhet..1,0.0
avskiljning..1,0.0
avskjuta..1,-1.0
avskjuta..2,-1.0
avskjutande..1,-1.0
avskjutande..2,-1.0
avskjutning..1,-1.0
avskjutning..2,-1.0
avskogning..1,
avskottning..1,0.0
avskottning..2,0.0
avskrap..1,-1.0
avskrapning..1,
avskrift..1,0.0
avskriva..1,0.0
avskrivande..1,0.0
avskrivande..2,0.0
avskrivare..1,0.0
avskrivning..1,0.0
avskrivningsobjekt..1,0.0
avskrot..1,0.0
avskrubbning..1,0.0
avskruvning..1,0.0
avskruvning..2,0.0
avskräcka..1,-1.0
avskräckande..1,-1.0
avskräckning..1,-1.0
avskräckningsmedel..1,-1.0
avskräckningspolitik..1,0.0
avskräda..1,0.0
avskrädande..1,0.0
avskräde..1,-1.0
avskrädeshög..1,0.0
avskrädning..1,0.0
avskuddning..1,0.0
avskum..1,-1.0
avskumning..1,
avskurning..1,1.0
avsky..1,-1.0
avsky..2,-1.0
avskydd..1,-1.0
avskyende..1,-1.0
avskyffling..1,0.0
avskyväckande..1,-1.0
avskyvärd..1,-1.0
avskyvärdhet..1,-1.0
avskära..1,-1.0
avskärande..1,-1.0
avskärare..1,-1.0
avskärare..2,0.0
avskärma..1,1.0
avskärmande..1,1.0
avskärmning..1,1.0
avskärning..1,-1.0
avsköljning..1,0.0
avslag..1,-1.0
avslagen..1,1.0
avslagenhet..1,1.0
avslappnad..1,1.0
avslappning..1,1.0
avslappningsskiva..1,0.0
avslappningsövning..1,0.0
avslickning..1,0.0
avslipa..1,0.0
avslipande..1,0.0
avslipning..1,0.0
avslita..1,0.0
avslitande..1,0.0
avslut..1,0.0
avsluta..1,0.0
avslutande..1,0.0
avslutning..1,0.0
avslutningsfest..1,1.0
avslängning..1,0.0
avsläppning..1,0.0
avslå..1,-1.0
avslående..1,-1.0
avslöja..1,0.0
avslöja..2,0.0
avslöjande..1,0.0
avslöjande..2,0.0
avslöjning..1,0.0
avslöjning..2,0.0
avsmak..1,-1.0
avsmaka..1,0.0
avsmakande..1,0.0
avsmakning..1,0.0
avsmalna..1,0.0
avsmalnande..1,0.0
avsmalning..1,0.0
avsmältning..1,0.0
avsnitt..1,0.0
avsnoppad..1,-1.0
avsnoppande..1,-1.0
avsnäsning..1,-1.0
avsnöra..1,-1.0
avsnörande..1,-1.0
avsnörning..1,-1.0
avsnörningsteori..1,0.0
avsocialisera..1,0.0
avsocialiserande..1,0.0
avsocialiserbar..1,0.0
avsocialiserbarhet..1,0.0
avsocialisering..1,0.0
avsomna..1,-1.0
avsomnande..1,-1.0
avsopning..1,0.0
avspark..1,0.0
avsparkning..1,0.0
avspegla..1,0.0
avspeglande..1,0.0
avspegling..1,0.0
avspela..1,0.0
avspelande..1,0.0
avspelning..1,0.0
avspisa..1,-1.0
avspisande..1,-1.0
avspisning..1,-1.0
avspolning..1,0.0
avsprång..1,0.0
avspänd..1,1.0
avspändhet..1,1.0
avspänning..1,1.0
avspänningspedagog..1,0.0
avspärra..1,-1.0
avspärrande..1,-1.0
avspärrning..1,-1.0
avspärrningsband..1,0.0
avstalinisera..1,0.0
avstaliniserande..1,0.0
avstaliniserbar..1,0.0
avstaliniserbarhet..1,0.0
avstalinisering..1,0.0
avstamp..1,0.0
avstanna..1,0.0
avstannande..1,0.0
avstava..1,0.0
avstavande..1,0.0
avstavning..1,0.0
avstavningsregel..1,0.0
avstavningssätt..1,0.0
avsteg..1,0.0
avstickare..1,0.0
avstickning..1,0.0
avstigning..1,0.0
avstigningsplats..1,0.0
avstjälpning..1,0.0
avstjälpning..2,-1.0
avstjälpningscentral..1,-1.0
avstjälpningsplats..1,-1.0
avstressa..1,1.0
avstressad..1,1.0
avstressande..1,1.0
avstycka..1,0.0
avstyckande..1,0.0
avstyckning..1,0.0
avstyra..1,-1.0
avstyrande..1,-1.0
avstyrka..1,-1.0
avstyrkande..1,-1.0
avställa..1,0.0
avställande..1,0.0
avställning..1,
avställningsyta..1,0.0
avstämmande..1,1.0
avstämning..1,1.0
avstämpling..1,0.0
avstängande..1,-1.0
avstängande..2,0.0
avstängande..3,-1.0
avstängare..1,1.0
avstängare..2,0.0
avstängare..3,-1.0
avstängning..1,0.0
avstängning..2,0.0
avstängning..3,-1.0
avstå..1,-1.0
avstå..2,1.0
avstående..1,-1.0
avstående..2,1.0
avstånd..1,0.0
avståndsbedömning..1,0.0
avståndsinformation..1,0.0
avståndskraft..1,0.0
avståndsmätare..1,0.0
avståndsmätning..1,0.0
avståndstagande..1,-1.0
avståndsverkan..1,0.0
avstöra..1,
avstörande..1,
avstöta..1,0.0
avstötande..1,0.0
avstötning..1,0.0
avsugning..1,0.0
avsutten..1,0.0
avsvalkning..1,0.0
avsvalna..1,0.0
avsvalnande..1,0.0
avsvalning..1,0.0
avsvavla..1,
avsvavlande..1,
avsvimmande..1,0.0
avsvimning..1,0.0
avsvuren..1,-1.0
avsvärja..1,-1.0
avsvärjande..1,-1.0
avsvärjning..1,-1.0
avsyna..1,0.0
avsynande..1,0.0
avsynare..1,0.0
avsyning..1,0.0
avsäga..1,0.0
avsäga_sig..1,-1.0
avsägande..1,0.0
avsägelse..1,-1.0
avsända..1,0.0
avsändande..1,0.0
avsändare..1,0.0
avsändarnummer..1,0.0
avsändning..1,0.0
avsätta..1,
avsätta..2,1.0
avsätta..3,0.0
avsätta..4,0.0
avsättande..1,
avsättande..2,1.0
avsättande..3,0.0
avsättande..4,0.0
avsättlig..1,
avsättlighet..1,
avsättning..1,
avsättning..2,1.0
avsättning..3,0.0
avsättningsbassäng..1,0.0
avsågande..1,0.0
avsågning..1,0.0
avsöka..1,0.0
avsökande..1,0.0
avsökare..1,0.0
avsöndra..1,0.0
avsöndrande..1,0.0
avsöndring..1,0.0
avta..1,0.0
avtacka..1,1.0
avtackande..1,1.0
avtacklad..1,-1.0
avtackling..1,-1.0
avtackning..1,1.0
avtagande..1,0.0
avtagande..2,0.0
avtagbar..1,0.0
avtagbarhet..1,0.0
avtagning..1,0.0
avtagsväg..1,0.0
avtal..1,0.0
avtala..1,0.0
avtalande..1,0.0
avtalsbrott..1,-1.0
avtalsenlig..1,0.0
avtalsenlighet..1,0.0
avtalsfrihet..1,1.0
avtalsförhandling..1,0.0
avtalsmässig..1,0.0
avtalspension..1,0.0
avtalspensionär..1,0.0
avtalsperiod..1,0.0
avtalsrätt..1,1.0
avtalsrörelse..1,0.0
avtalssekreterare..1,0.0
avtalsslutande..1,0.0
avtalsstridig..1,0.0
avtappa..1,0.0
avtappande..1,0.0
avtappning..1,0.0
avtappning..2,0.0
avteckna..1,0.0
avteckna_sig..1,0.0
avtecknande..1,0.0
avteckning..1,0.0
avtjäna..1,-1.0
avtjänande..1,-1.0
avtona..1,0.0
avtonande..1,0.0
avtoning..1,0.0
avtorkning..1,0.0
avtrappa..1,0.0
avtrappande..1,0.0
avtroppning..1,0.0
avtrubba..1,-1.0
avtrubbande..1,-1.0
avtrubbning..1,-1.0
avtryck..1,0.0
avtryckare..1,-1.0
avtryckning..1,0.0
avtryckning..2,-1.0
avträda..1,0.0
avträdande..1,0.0
avträdare..1,0.0
avträde..1,0.0
avträde..2,0.0
avträdelse..1,0.0
avtunna..1,0.0
